"State","Year","Nature","Incidents"
"Oklahoma",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"Oklahoma",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"Oklahoma",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"Oklahoma",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"Oklahoma",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"Oklahoma",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"Oklahoma",2002,"Two.or.more.individuals.using.the.similar.same.identification",0
"Oklahoma",2003,"Two.or.more.individuals.using.the.similar.same.identification",6
"Oklahoma",2004,"Two.or.more.individuals.using.the.similar.same.identification",21
"Oklahoma",2005,"Two.or.more.individuals.using.the.similar.same.identification",28
"Oklahoma",2006,"Two.or.more.individuals.using.the.similar.same.identification",41
"Oklahoma",2007,"Two.or.more.individuals.using.the.similar.same.identification",57
"Oklahoma",2008,"Two.or.more.individuals.using.the.similar.same.identification",92
"Oklahoma",2009,"Two.or.more.individuals.using.the.similar.same.identification",79
"Oklahoma",2010,"Two.or.more.individuals.using.the.similar.same.identification",28
"Oklahoma",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"Oregon",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"Oregon",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"Oregon",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"Oregon",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"Oregon",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"Oregon",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"Oregon",2002,"Two.or.more.individuals.using.the.similar.same.identification",0
"Oregon",2003,"Two.or.more.individuals.using.the.similar.same.identification",7
"Oregon",2004,"Two.or.more.individuals.using.the.similar.same.identification",24
"Oregon",2005,"Two.or.more.individuals.using.the.similar.same.identification",29
"Oregon",2006,"Two.or.more.individuals.using.the.similar.same.identification",57
"Oregon",2007,"Two.or.more.individuals.using.the.similar.same.identification",67
"Oregon",2008,"Two.or.more.individuals.using.the.similar.same.identification",43
"Oregon",2009,"Two.or.more.individuals.using.the.similar.same.identification",39
"Oregon",2010,"Two.or.more.individuals.using.the.similar.same.identification",21
"Oregon",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"Overseas",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"Overseas",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"Overseas",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"Overseas",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"Overseas",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"Overseas",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"Overseas",2002,"Two.or.more.individuals.using.the.similar.same.identification",0
"Overseas",2003,"Two.or.more.individuals.using.the.similar.same.identification",78
"Overseas",2004,"Two.or.more.individuals.using.the.similar.same.identification",206
"Overseas",2005,"Two.or.more.individuals.using.the.similar.same.identification",717
"Overseas",2006,"Two.or.more.individuals.using.the.similar.same.identification",1262
"Overseas",2007,"Two.or.more.individuals.using.the.similar.same.identification",1302
"Overseas",2008,"Two.or.more.individuals.using.the.similar.same.identification",236
"Overseas",2009,"Two.or.more.individuals.using.the.similar.same.identification",353
"Overseas",2010,"Two.or.more.individuals.using.the.similar.same.identification",58
"Overseas",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"Palau",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"Palau",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"Palau",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"Palau",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"Palau",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"Palau",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"Palau",2002,"Two.or.more.individuals.using.the.similar.same.identification",0
"Palau",2003,"Two.or.more.individuals.using.the.similar.same.identification",0
"Palau",2004,"Two.or.more.individuals.using.the.similar.same.identification",0
"Palau",2005,"Two.or.more.individuals.using.the.similar.same.identification",0
"Palau",2006,"Two.or.more.individuals.using.the.similar.same.identification",0
"Palau",2007,"Two.or.more.individuals.using.the.similar.same.identification",0
"Palau",2008,"Two.or.more.individuals.using.the.similar.same.identification",0
"Palau",2009,"Two.or.more.individuals.using.the.similar.same.identification",0
"Palau",2010,"Two.or.more.individuals.using.the.similar.same.identification",0
"Palau",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"Pennsylvania",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"Pennsylvania",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"Pennsylvania",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"Pennsylvania",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"Pennsylvania",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"Pennsylvania",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"Pennsylvania",2002,"Two.or.more.individuals.using.the.similar.same.identification",0
"Pennsylvania",2003,"Two.or.more.individuals.using.the.similar.same.identification",46
"Pennsylvania",2004,"Two.or.more.individuals.using.the.similar.same.identification",83
"Pennsylvania",2005,"Two.or.more.individuals.using.the.similar.same.identification",189
"Pennsylvania",2006,"Two.or.more.individuals.using.the.similar.same.identification",360
"Pennsylvania",2007,"Two.or.more.individuals.using.the.similar.same.identification",552
"Pennsylvania",2008,"Two.or.more.individuals.using.the.similar.same.identification",560
"Pennsylvania",2009,"Two.or.more.individuals.using.the.similar.same.identification",504
"Pennsylvania",2010,"Two.or.more.individuals.using.the.similar.same.identification",327
"Pennsylvania",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"Puerto Rico",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"Puerto Rico",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"Puerto Rico",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"Puerto Rico",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"Puerto Rico",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"Puerto Rico",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"Puerto Rico",2002,"Two.or.more.individuals.using.the.similar.same.identification",0
"Puerto Rico",2003,"Two.or.more.individuals.using.the.similar.same.identification",17
"Puerto Rico",2004,"Two.or.more.individuals.using.the.similar.same.identification",50
"Puerto Rico",2005,"Two.or.more.individuals.using.the.similar.same.identification",92
"Puerto Rico",2006,"Two.or.more.individuals.using.the.similar.same.identification",69
"Puerto Rico",2007,"Two.or.more.individuals.using.the.similar.same.identification",39
"Puerto Rico",2008,"Two.or.more.individuals.using.the.similar.same.identification",46
"Puerto Rico",2009,"Two.or.more.individuals.using.the.similar.same.identification",30
"Puerto Rico",2010,"Two.or.more.individuals.using.the.similar.same.identification",36
"Puerto Rico",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"Rhode Island",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"Rhode Island",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"Rhode Island",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"Rhode Island",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"Rhode Island",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"Rhode Island",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"Rhode Island",2002,"Two.or.more.individuals.using.the.similar.same.identification",0
"Rhode Island",2003,"Two.or.more.individuals.using.the.similar.same.identification",4
"Rhode Island",2004,"Two.or.more.individuals.using.the.similar.same.identification",18
"Rhode Island",2005,"Two.or.more.individuals.using.the.similar.same.identification",23
"Rhode Island",2006,"Two.or.more.individuals.using.the.similar.same.identification",38
"Rhode Island",2007,"Two.or.more.individuals.using.the.similar.same.identification",25
"Rhode Island",2008,"Two.or.more.individuals.using.the.similar.same.identification",22
"Rhode Island",2009,"Two.or.more.individuals.using.the.similar.same.identification",34
"Rhode Island",2010,"Two.or.more.individuals.using.the.similar.same.identification",23
"Rhode Island",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"South Carolina",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"South Carolina",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"South Carolina",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"South Carolina",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"South Carolina",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"South Carolina",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"South Carolina",2002,"Two.or.more.individuals.using.the.similar.same.identification",0
"South Carolina",2003,"Two.or.more.individuals.using.the.similar.same.identification",20
"South Carolina",2004,"Two.or.more.individuals.using.the.similar.same.identification",50
"South Carolina",2005,"Two.or.more.individuals.using.the.similar.same.identification",86
"South Carolina",2006,"Two.or.more.individuals.using.the.similar.same.identification",163
"South Carolina",2007,"Two.or.more.individuals.using.the.similar.same.identification",110
"South Carolina",2008,"Two.or.more.individuals.using.the.similar.same.identification",107
"South Carolina",2009,"Two.or.more.individuals.using.the.similar.same.identification",68
"South Carolina",2010,"Two.or.more.individuals.using.the.similar.same.identification",39
"South Carolina",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"South Dakota",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"South Dakota",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"South Dakota",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"South Dakota",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"South Dakota",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"South Dakota",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"South Dakota",2002,"Two.or.more.individuals.using.the.similar.same.identification",0
"South Dakota",2003,"Two.or.more.individuals.using.the.similar.same.identification",1
"South Dakota",2004,"Two.or.more.individuals.using.the.similar.same.identification",5
"South Dakota",2005,"Two.or.more.individuals.using.the.similar.same.identification",6
"South Dakota",2006,"Two.or.more.individuals.using.the.similar.same.identification",9
"South Dakota",2007,"Two.or.more.individuals.using.the.similar.same.identification",9
"South Dakota",2008,"Two.or.more.individuals.using.the.similar.same.identification",5
"South Dakota",2009,"Two.or.more.individuals.using.the.similar.same.identification",16
"South Dakota",2010,"Two.or.more.individuals.using.the.similar.same.identification",14
"South Dakota",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"Tennessee",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"Tennessee",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"Tennessee",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"Tennessee",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"Tennessee",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"Tennessee",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"Tennessee",2002,"Two.or.more.individuals.using.the.similar.same.identification",0
"Tennessee",2003,"Two.or.more.individuals.using.the.similar.same.identification",20
"Tennessee",2004,"Two.or.more.individuals.using.the.similar.same.identification",61
"Tennessee",2005,"Two.or.more.individuals.using.the.similar.same.identification",118
"Tennessee",2006,"Two.or.more.individuals.using.the.similar.same.identification",182
"Tennessee",2007,"Two.or.more.individuals.using.the.similar.same.identification",151
"Tennessee",2008,"Two.or.more.individuals.using.the.similar.same.identification",121
"Tennessee",2009,"Two.or.more.individuals.using.the.similar.same.identification",97
"Tennessee",2010,"Two.or.more.individuals.using.the.similar.same.identification",57
"Tennessee",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"Texas",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"Texas",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"Texas",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"Texas",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"Texas",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"Texas",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"Texas",2002,"Two.or.more.individuals.using.the.similar.same.identification",4
"Texas",2003,"Two.or.more.individuals.using.the.similar.same.identification",140
"Texas",2004,"Two.or.more.individuals.using.the.similar.same.identification",653
"Texas",2005,"Two.or.more.individuals.using.the.similar.same.identification",679
"Texas",2006,"Two.or.more.individuals.using.the.similar.same.identification",1255
"Texas",2007,"Two.or.more.individuals.using.the.similar.same.identification",1131
"Texas",2008,"Two.or.more.individuals.using.the.similar.same.identification",634
"Texas",2009,"Two.or.more.individuals.using.the.similar.same.identification",615
"Texas",2010,"Two.or.more.individuals.using.the.similar.same.identification",360
"Texas",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"U.S. Virgin Islands",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"U.S. Virgin Islands",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"U.S. Virgin Islands",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"U.S. Virgin Islands",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"U.S. Virgin Islands",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"U.S. Virgin Islands",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"U.S. Virgin Islands",2002,"Two.or.more.individuals.using.the.similar.same.identification",0
"U.S. Virgin Islands",2003,"Two.or.more.individuals.using.the.similar.same.identification",0
"U.S. Virgin Islands",2004,"Two.or.more.individuals.using.the.similar.same.identification",5
"U.S. Virgin Islands",2005,"Two.or.more.individuals.using.the.similar.same.identification",5
"U.S. Virgin Islands",2006,"Two.or.more.individuals.using.the.similar.same.identification",5
"U.S. Virgin Islands",2007,"Two.or.more.individuals.using.the.similar.same.identification",9
"U.S. Virgin Islands",2008,"Two.or.more.individuals.using.the.similar.same.identification",2
"U.S. Virgin Islands",2009,"Two.or.more.individuals.using.the.similar.same.identification",0
"U.S. Virgin Islands",2010,"Two.or.more.individuals.using.the.similar.same.identification",2
"U.S. Virgin Islands",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"Utah",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"Utah",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"Utah",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"Utah",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"Utah",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"Utah",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"Utah",2002,"Two.or.more.individuals.using.the.similar.same.identification",0
"Utah",2003,"Two.or.more.individuals.using.the.similar.same.identification",9
"Utah",2004,"Two.or.more.individuals.using.the.similar.same.identification",27
"Utah",2005,"Two.or.more.individuals.using.the.similar.same.identification",31
"Utah",2006,"Two.or.more.individuals.using.the.similar.same.identification",64
"Utah",2007,"Two.or.more.individuals.using.the.similar.same.identification",71
"Utah",2008,"Two.or.more.individuals.using.the.similar.same.identification",82
"Utah",2009,"Two.or.more.individuals.using.the.similar.same.identification",86
"Utah",2010,"Two.or.more.individuals.using.the.similar.same.identification",29
"Utah",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"Vermont",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"Vermont",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"Vermont",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"Vermont",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"Vermont",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"Vermont",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"Vermont",2002,"Two.or.more.individuals.using.the.similar.same.identification",0
"Vermont",2003,"Two.or.more.individuals.using.the.similar.same.identification",2
"Vermont",2004,"Two.or.more.individuals.using.the.similar.same.identification",8
"Vermont",2005,"Two.or.more.individuals.using.the.similar.same.identification",4
"Vermont",2006,"Two.or.more.individuals.using.the.similar.same.identification",4
"Vermont",2007,"Two.or.more.individuals.using.the.similar.same.identification",4
"Vermont",2008,"Two.or.more.individuals.using.the.similar.same.identification",5
"Vermont",2009,"Two.or.more.individuals.using.the.similar.same.identification",12
"Vermont",2010,"Two.or.more.individuals.using.the.similar.same.identification",9
"Vermont",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"Virginia",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"Virginia",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"Virginia",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"Virginia",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"Virginia",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"Virginia",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"Virginia",2002,"Two.or.more.individuals.using.the.similar.same.identification",1
"Virginia",2003,"Two.or.more.individuals.using.the.similar.same.identification",24
"Virginia",2004,"Two.or.more.individuals.using.the.similar.same.identification",96
"Virginia",2005,"Two.or.more.individuals.using.the.similar.same.identification",143
"Virginia",2006,"Two.or.more.individuals.using.the.similar.same.identification",231
"Virginia",2007,"Two.or.more.individuals.using.the.similar.same.identification",211
"Virginia",2008,"Two.or.more.individuals.using.the.similar.same.identification",119
"Virginia",2009,"Two.or.more.individuals.using.the.similar.same.identification",148
"Virginia",2010,"Two.or.more.individuals.using.the.similar.same.identification",74
"Virginia",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"Washington",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"Washington",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"Washington",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"Washington",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"Washington",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"Washington",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"Washington",2002,"Two.or.more.individuals.using.the.similar.same.identification",0
"Washington",2003,"Two.or.more.individuals.using.the.similar.same.identification",23
"Washington",2004,"Two.or.more.individuals.using.the.similar.same.identification",31
"Washington",2005,"Two.or.more.individuals.using.the.similar.same.identification",75
"Washington",2006,"Two.or.more.individuals.using.the.similar.same.identification",119
"Washington",2007,"Two.or.more.individuals.using.the.similar.same.identification",93
"Washington",2008,"Two.or.more.individuals.using.the.similar.same.identification",111
"Washington",2009,"Two.or.more.individuals.using.the.similar.same.identification",96
"Washington",2010,"Two.or.more.individuals.using.the.similar.same.identification",41
"Washington",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"West Virginia",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"West Virginia",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"West Virginia",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"West Virginia",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"West Virginia",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"West Virginia",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"West Virginia",2002,"Two.or.more.individuals.using.the.similar.same.identification",0
"West Virginia",2003,"Two.or.more.individuals.using.the.similar.same.identification",5
"West Virginia",2004,"Two.or.more.individuals.using.the.similar.same.identification",6
"West Virginia",2005,"Two.or.more.individuals.using.the.similar.same.identification",13
"West Virginia",2006,"Two.or.more.individuals.using.the.similar.same.identification",80
"West Virginia",2007,"Two.or.more.individuals.using.the.similar.same.identification",69
"West Virginia",2008,"Two.or.more.individuals.using.the.similar.same.identification",41
"West Virginia",2009,"Two.or.more.individuals.using.the.similar.same.identification",48
"West Virginia",2010,"Two.or.more.individuals.using.the.similar.same.identification",111
"West Virginia",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"Wisconsin",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"Wisconsin",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"Wisconsin",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"Wisconsin",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"Wisconsin",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"Wisconsin",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"Wisconsin",2002,"Two.or.more.individuals.using.the.similar.same.identification",1
"Wisconsin",2003,"Two.or.more.individuals.using.the.similar.same.identification",14
"Wisconsin",2004,"Two.or.more.individuals.using.the.similar.same.identification",30
"Wisconsin",2005,"Two.or.more.individuals.using.the.similar.same.identification",46
"Wisconsin",2006,"Two.or.more.individuals.using.the.similar.same.identification",95
"Wisconsin",2007,"Two.or.more.individuals.using.the.similar.same.identification",84
"Wisconsin",2008,"Two.or.more.individuals.using.the.similar.same.identification",82
"Wisconsin",2009,"Two.or.more.individuals.using.the.similar.same.identification",84
"Wisconsin",2010,"Two.or.more.individuals.using.the.similar.same.identification",33
"Wisconsin",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"Wyoming",1996,"Two.or.more.individuals.using.the.similar.same.identification",0
"Wyoming",1997,"Two.or.more.individuals.using.the.similar.same.identification",0
"Wyoming",1998,"Two.or.more.individuals.using.the.similar.same.identification",0
"Wyoming",1999,"Two.or.more.individuals.using.the.similar.same.identification",0
"Wyoming",2000,"Two.or.more.individuals.using.the.similar.same.identification",0
"Wyoming",2001,"Two.or.more.individuals.using.the.similar.same.identification",0
"Wyoming",2002,"Two.or.more.individuals.using.the.similar.same.identification",0
"Wyoming",2003,"Two.or.more.individuals.using.the.similar.same.identification",1
"Wyoming",2004,"Two.or.more.individuals.using.the.similar.same.identification",1
"Wyoming",2005,"Two.or.more.individuals.using.the.similar.same.identification",0
"Wyoming",2006,"Two.or.more.individuals.using.the.similar.same.identification",7
"Wyoming",2007,"Two.or.more.individuals.using.the.similar.same.identification",13
"Wyoming",2008,"Two.or.more.individuals.using.the.similar.same.identification",8
"Wyoming",2009,"Two.or.more.individuals.using.the.similar.same.identification",11
"Wyoming",2010,"Two.or.more.individuals.using.the.similar.same.identification",16
"Wyoming",2011,"Two.or.more.individuals.using.the.similar.same.identification",0
"Alabama",1996,"Two.or.more.individuals.working.together",0
"Alabama",1997,"Two.or.more.individuals.working.together",0
"Alabama",1998,"Two.or.more.individuals.working.together",0
"Alabama",1999,"Two.or.more.individuals.working.together",0
"Alabama",2000,"Two.or.more.individuals.working.together",0
"Alabama",2001,"Two.or.more.individuals.working.together",0
"Alabama",2002,"Two.or.more.individuals.working.together",9
"Alabama",2003,"Two.or.more.individuals.working.together",347
"Alabama",2004,"Two.or.more.individuals.working.together",589
"Alabama",2005,"Two.or.more.individuals.working.together",1220
"Alabama",2006,"Two.or.more.individuals.working.together",1647
"Alabama",2007,"Two.or.more.individuals.working.together",1441
"Alabama",2008,"Two.or.more.individuals.working.together",1077
"Alabama",2009,"Two.or.more.individuals.working.together",754
"Alabama",2010,"Two.or.more.individuals.working.together",431
"Alabama",2011,"Two.or.more.individuals.working.together",0
"Alaska",1996,"Two.or.more.individuals.working.together",0
"Alaska",1997,"Two.or.more.individuals.working.together",0
"Alaska",1998,"Two.or.more.individuals.working.together",0
"Alaska",1999,"Two.or.more.individuals.working.together",0
"Alaska",2000,"Two.or.more.individuals.working.together",0
"Alaska",2001,"Two.or.more.individuals.working.together",0
"Alaska",2002,"Two.or.more.individuals.working.together",1
"Alaska",2003,"Two.or.more.individuals.working.together",34
"Alaska",2004,"Two.or.more.individuals.working.together",73
"Alaska",2005,"Two.or.more.individuals.working.together",147
"Alaska",2006,"Two.or.more.individuals.working.together",172
"Alaska",2007,"Two.or.more.individuals.working.together",143
"Alaska",2008,"Two.or.more.individuals.working.together",180
"Alaska",2009,"Two.or.more.individuals.working.together",110
"Alaska",2010,"Two.or.more.individuals.working.together",74
"Alaska",2011,"Two.or.more.individuals.working.together",0
"American Samoa",1996,"Two.or.more.individuals.working.together",0
"American Samoa",1997,"Two.or.more.individuals.working.together",0
"American Samoa",1998,"Two.or.more.individuals.working.together",0
"American Samoa",1999,"Two.or.more.individuals.working.together",0
"American Samoa",2000,"Two.or.more.individuals.working.together",0
"American Samoa",2001,"Two.or.more.individuals.working.together",0
"American Samoa",2002,"Two.or.more.individuals.working.together",0
"American Samoa",2003,"Two.or.more.individuals.working.together",3
"American Samoa",2004,"Two.or.more.individuals.working.together",9
"American Samoa",2005,"Two.or.more.individuals.working.together",41
"American Samoa",2006,"Two.or.more.individuals.working.together",35
"American Samoa",2007,"Two.or.more.individuals.working.together",13
"American Samoa",2008,"Two.or.more.individuals.working.together",5
"American Samoa",2009,"Two.or.more.individuals.working.together",12
"American Samoa",2010,"Two.or.more.individuals.working.together",12
"American Samoa",2011,"Two.or.more.individuals.working.together",0
"Arizona",1996,"Two.or.more.individuals.working.together",0
"Arizona",1997,"Two.or.more.individuals.working.together",0
"Arizona",1998,"Two.or.more.individuals.working.together",0
"Arizona",1999,"Two.or.more.individuals.working.together",0
"Arizona",2000,"Two.or.more.individuals.working.together",0
"Arizona",2001,"Two.or.more.individuals.working.together",0
"Arizona",2002,"Two.or.more.individuals.working.together",100
"Arizona",2003,"Two.or.more.individuals.working.together",3369
"Arizona",2004,"Two.or.more.individuals.working.together",6796
"Arizona",2005,"Two.or.more.individuals.working.together",7432
"Arizona",2006,"Two.or.more.individuals.working.together",5034
"Arizona",2007,"Two.or.more.individuals.working.together",4166
"Arizona",2008,"Two.or.more.individuals.working.together",2909
"Arizona",2009,"Two.or.more.individuals.working.together",2622
"Arizona",2010,"Two.or.more.individuals.working.together",1534
"Arizona",2011,"Two.or.more.individuals.working.together",0
"Arkansas",1996,"Two.or.more.individuals.working.together",0
"Arkansas",1997,"Two.or.more.individuals.working.together",0
"Arkansas",1998,"Two.or.more.individuals.working.together",0
"Arkansas",1999,"Two.or.more.individuals.working.together",0
"Arkansas",2000,"Two.or.more.individuals.working.together",0
"Arkansas",2001,"Two.or.more.individuals.working.together",0
"Arkansas",2002,"Two.or.more.individuals.working.together",3
"Arkansas",2003,"Two.or.more.individuals.working.together",123
"Arkansas",2004,"Two.or.more.individuals.working.together",244
"Arkansas",2005,"Two.or.more.individuals.working.together",603
"Arkansas",2006,"Two.or.more.individuals.working.together",871
"Arkansas",2007,"Two.or.more.individuals.working.together",601
"Arkansas",2008,"Two.or.more.individuals.working.together",680
"Arkansas",2009,"Two.or.more.individuals.working.together",548
"Arkansas",2010,"Two.or.more.individuals.working.together",385
"Arkansas",2011,"Two.or.more.individuals.working.together",0
"California",1996,"Two.or.more.individuals.working.together",0
"California",1997,"Two.or.more.individuals.working.together",0
"California",1998,"Two.or.more.individuals.working.together",0
"California",1999,"Two.or.more.individuals.working.together",0
"California",2000,"Two.or.more.individuals.working.together",0
"California",2001,"Two.or.more.individuals.working.together",0
"California",2002,"Two.or.more.individuals.working.together",151
"California",2003,"Two.or.more.individuals.working.together",5226
"California",2004,"Two.or.more.individuals.working.together",8848
"California",2005,"Two.or.more.individuals.working.together",15316
"California",2006,"Two.or.more.individuals.working.together",18807
"California",2007,"Two.or.more.individuals.working.together",19082
"California",2008,"Two.or.more.individuals.working.together",19182
"California",2009,"Two.or.more.individuals.working.together",16832
"California",2010,"Two.or.more.individuals.working.together",8310
"California",2011,"Two.or.more.individuals.working.together",0
"Colorado",1996,"Two.or.more.individuals.working.together",0
"Colorado",1997,"Two.or.more.individuals.working.together",0
"Colorado",1998,"Two.or.more.individuals.working.together",0
"Colorado",1999,"Two.or.more.individuals.working.together",0
"Colorado",2000,"Two.or.more.individuals.working.together",0
"Colorado",2001,"Two.or.more.individuals.working.together",0
"Colorado",2002,"Two.or.more.individuals.working.together",10
"Colorado",2003,"Two.or.more.individuals.working.together",517
"Colorado",2004,"Two.or.more.individuals.working.together",1256
"Colorado",2005,"Two.or.more.individuals.working.together",1310
"Colorado",2006,"Two.or.more.individuals.working.together",1564
"Colorado",2007,"Two.or.more.individuals.working.together",1316
"Colorado",2008,"Two.or.more.individuals.working.together",1232
"Colorado",2009,"Two.or.more.individuals.working.together",735
"Colorado",2010,"Two.or.more.individuals.working.together",522
